Date,High,Low,Open,Close,Volume
03/08/2016 23:59,10.41800022,8.876799583,8.876799583,10.29389954,53979400
04/08/2016 23:59,11.29119968,10.15639973,10.31099987,11.04279995,38151400
05/08/2016 23:59,11.17640018,10.76319981,11.01900005,10.92539978,15487900
06/08/2016 23:59,10.93760014,10.28579998,10.91670036,10.8810997,16712600
07/08/2016 23:59,11.08959961,10.77999973,10.85919952,10.91160011,16551000
08/08/2016 23:59,11.3288002,10.85900021,10.91349983,11.24540043,14956700
09/08/2016 23:59,12.45460033,11.19999981,11.27460003,12.24429989,36656600
10/08/2016 23:59,12.45779991,11.98250008,12.22980022,12.14319992,28096300
11/08/2016 23:59,12.2723999,11.63379955,12.13819981,11.69089985,17505000
12/08/2016 23:59,12.04160023,11.63510036,11.68889999,11.7784996,13690100
13/08/2016 23:59,11.79109955,11.51179981,11.77040005,11.57129955,7539490
14/08/2016 23:59,11.69460011,11.09910011,11.58329964,11.19480038,8680160
15/08/2016 23:59,11.3107996,11.00010014,11.20170021,11.2184,7500840
16/08/2016 23:59,11.23729992,11.00279999,11.22869968,11.13969994,7051510
17/08/2016 23:59,11.15480042,10.74860001,11.13319969,10.75279999,8833760
18/08/2016 23:59,11.00909996,10.74479961,10.74750042,10.7560997,6935800
19/08/2016 23:59,10.80109978,10.72789955,10.74629974,10.74870014,5390850
20/08/2016 23:59,11.30070019,10.74909973,10.75010014,11.24740028,7443540
21/08/2016 23:59,11.25380039,10.9939003,11.25329971,11.17920017,4355660
22/08/2016 23:59,11.34080029,11.07499981,11.1850996,11.12090015,6588920
23/08/2016 23:59,11.22999954,10.89799976,11.13700008,11.03059959,6489380
24/08/2016 23:59,11.15460014,11.00949955,11.02429962,11.03600025,4423420
25/08/2016 23:59,11.38510036,11.01679993,11.03129959,11.35739994,8552380
26/08/2016 23:59,11.44540024,11.2112999,11.35239983,11.29539967,5857850
27/08/2016 23:59,11.29399967,11.13949966,11.29399967,11.14820004,15108400
28/08/2016 23:59,11.14700031,10.92000008,11.14700031,10.92930031,5303040
29/08/2016 23:59,11.14620018,10.78979969,10.9151001,10.98379993,8130540
30/08/2016 23:59,11.30360031,10.95880032,10.99209976,11.22889996,7221260
31/08/2016 23:59,11.68019962,11.18389988,11.23859978,11.67240047,11073700
01/09/2016 23:59,12.58150005,11.64850044,11.6704998,11.99489975,24051500
02/09/2016 23:59,12.31330013,11.88239956,11.96420002,12.11299992,9368300
03/09/2016 23:59,12.36359978,11.34720039,12.11289978,11.75870037,13358800
04/09/2016 23:59,11.79360008,11.47389984,11.75409985,11.67990017,7220550
05/09/2016 23:59,11.80659962,11.59399986,11.68050003,11.71700001,5724100
06/09/2016 23:59,11.72840023,11.47280025,11.72539997,11.68910027,6346330
07/09/2016 23:59,11.72630024,11.51500034,11.69449997,11.5479002,6115050
08/09/2016 23:59,11.7013998,11.2524004,11.54580021,11.34589958,11535000
09/09/2016 23:59,11.68000031,11.38689995,11.41250038,11.65279961,6109200
10/09/2016 23:59,12.21510029,11.54370022,11.66230011,12.16849995,7220300
11/09/2016 23:59,12.20790005,11.58969975,12.20790005,11.63840008,8791180
12/09/2016 23:59,11.94699955,11.61359978,11.64299965,11.89369965,7478080
13/09/2016 23:59,12.0855999,11.88080025,11.88869953,11.91870022,11704300
14/09/2016 23:59,11.99720001,11.85589981,11.90460014,11.92319965,5694820
15/09/2016 23:59,12.13539982,11.92269993,11.94309998,11.93700027,7309090
16/09/2016 23:59,12.74860001,11.90289974,11.95960045,12.55580044,17421500
17/09/2016 23:59,12.76299953,12.44239998,12.55819988,12.69859982,7446610
18/09/2016 23:59,12.98729992,12.15550041,12.68640041,12.43120003,22433300
19/09/2016 23:59,13.18900013,12.41749954,12.43599987,13.18900013,13838800
20/09/2016 23:59,14.43029976,13.11979961,13.21389961,14.43029976,31929100
21/09/2016 23:59,14.43410015,13.17020035,14.43410015,13.76850033,28645000
22/09/2016 23:59,13.66499996,12.47859955,13.66499996,13.2475996,27382800
23/09/2016 23:59,13.44690037,13.10159969,13.20800018,13.33129978,9166430
24/09/2016 23:59,13.34300041,12.68169975,13.32229996,12.87790012,9824880
25/09/2016 23:59,13.10750008,12.79749966,12.85249996,13.1008997,5283440
26/09/2016 23:59,13.16959953,12.74020004,13.16959953,12.82310009,7213070
27/09/2016 23:59,13.21140003,12.85589981,12.86390018,13.09829998,6831070
28/09/2016 23:59,13.48379993,13.08129978,13.10739994,13.2748003,10239000
29/09/2016 23:59,13.33609962,13.07339954,13.27680016,13.07339954,5990630
30/09/2016 23:59,13.3427,13.02449989,13.07600021,13.22480011,5950840
01/10/2016 23:59,13.30910015,13.04559994,13.20320034,13.17269993,6331160
02/10/2016 23:59,13.29590034,13.14309978,13.18019962,13.19970036,4079660
03/10/2016 23:59,13.48519993,13.18719959,13.20300007,13.45240021,7458320
04/10/2016 23:59,13.53100014,13.21150017,13.45049953,13.27700043,8348280
05/10/2016 23:59,13.34669971,13.03569984,13.28339958,13.03569984,9881370
06/10/2016 23:59,13.14360046,12.6868,13.02630043,12.85429955,12044800
07/10/2016 23:59,12.99020004,12.53470039,12.85159969,12.66709995,8933050
08/10/2016 23:59,12.68690014,12.0454998,12.67399979,12.2191,11611200
09/10/2016 23:59,12.35709953,11.97949982,12.21560001,12.05370045,7208480
10/10/2016 23:59,12.06219959,11.6239996,12.06070042,11.75549984,10809200
11/10/2016 23:59,12.16090012,11.75129986,11.76239967,11.78569984,11727700
12/10/2016 23:59,12.07199955,11.70720005,11.78460026,11.93350029,9694640
13/10/2016 23:59,12.13119984,11.78369999,11.90919971,11.9630003,8665190
14/10/2016 23:59,12.07400036,11.89589977,11.98910046,11.9382,4333510
15/10/2016 23:59,11.99619961,11.77680016,11.93610001,11.98340034,4991840
16/10/2016 23:59,12.00969982,11.93319988,11.98169994,11.95160007,3617280
17/10/2016 23:59,12.03390026,11.86130047,11.95559978,12.00500011,5724440
18/10/2016 23:59,12.92780018,11.99590015,11.99590015,12.58850002,18864200
19/10/2016 23:59,12.61909962,11.90849972,12.59259987,12.02260017,10576200
20/10/2016 23:59,12.28880024,11.99720001,12.04629993,12.09899998,8170760
21/10/2016 23:59,12.20540047,12.02340031,12.12969971,12.17539978,5676920
22/10/2016 23:59,12.19019985,11.95409966,12.18039989,12.07149982,7583820
23/10/2016 23:59,12.14309978,11.9392004,12.1303997,12.03600025,5774660
24/10/2016 23:59,12.10070038,11.90909958,12.03719997,11.96899986,5739690
25/10/2016 23:59,11.99339962,11.14750004,11.96759987,11.41399956,19316000
26/10/2016 23:59,11.66250038,11.38409996,11.38409996,11.53199959,10221800
27/10/2016 23:59,11.60649967,11.26350021,11.53120041,11.49969959,13255400
28/10/2016 23:59,11.57839966,10.95390034,11.47490025,11.08510017,13971500
29/10/2016 23:59,11.19849968,9.563269615,11.10029984,10.44460011,27070400
30/10/2016 23:59,11.45370007,10.29489994,10.42819977,11.18280029,16694900
31/10/2016 23:59,11.49849987,10.93519974,11.22959995,10.99820042,13393900
01/11/2016 23:59,11.1796999,10.30410004,10.95779991,10.76609993,22901300
02/11/2016 23:59,11.16040039,10.69250011,10.77350044,10.75259972,11691700
03/11/2016 23:59,11.10750008,10.76239967,10.79769993,10.80099964,15228600
04/11/2016 23:59,11.12220001,10.81750011,10.81750011,11.09070015,9958040
05/11/2016 23:59,11.23659992,10.88339996,11.0948,11.00249958,5502670
06/11/2016 23:59,11.24540043,10.85200024,10.99170017,10.87349987,5688710
07/11/2016 23:59,10.95670033,10.78429985,10.90369987,10.80879974,5992480
08/11/2016 23:59,10.92430019,10.73980045,10.85060024,10.83370018,6258150
09/11/2016 23:59,10.8348999,10.22290039,10.81989956,10.65550041,14606600
10/11/2016 23:59,10.67710018,10.51329994,10.67469978,10.52449989,4253980
11/11/2016 23:59,10.57269955,10.25699997,10.51399994,10.28989983,6056300
12/11/2016 23:59,10.33619976,9.697310448,10.29240036,9.877960205,10052500
13/11/2016 23:59,10.4126997,9.841759682,9.887649536,10.10149956,8227770
14/11/2016 23:59,10.15709972,9.956040382,10.09819984,9.966480255,3573250
15/11/2016 23:59,10.32190037,9.85144043,9.971940041,10.21749973,6557550
16/11/2016 23:59,10.32660007,9.931429863,10.21700001,10.05910015,9533550
17/11/2016 23:59,10.19019985,9.920249939,10.05959988,9.99118042,6984700
18/11/2016 23:59,10.0060997,9.476160049,9.988349915,9.476160049,10816100
19/11/2016 23:59,9.745820045,9.48208046,9.482819557,9.662759781,5186540
20/11/2016 23:59,9.711090088,9.520170212,9.66121006,9.5792799,5173420
21/11/2016 23:59,9.637789726,9.541689873,9.580160141,9.620820045,3663210
22/11/2016 23:59,10.23880005,9.591099739,9.625760078,9.905719757,11284400
23/11/2016 23:59,9.959259987,9.763790131,9.919770241,9.8436203,4812310
24/11/2016 23:59,9.852600098,8.928609848,9.846030235,9.23167038,15987800
25/11/2016 23:59,9.752519608,9.211230278,9.22852993,9.402050018,7669720
26/11/2016 23:59,9.501029968,9.310750008,9.416430473,9.328109741,3505990
27/11/2016 23:59,9.333519936,8.775500298,9.312020302,8.998470306,8707660
28/11/2016 23:59,9.011679649,8.723609924,8.998439789,8.724820137,6046890
29/11/2016 23:59,8.744429588,7.875730038,8.728699684,8.174119949,17000400
30/11/2016 23:59,8.751130104,8.155480385,8.155480385,8.587539673,10626600
01/12/2016 23:59,8.646030426,8.359060287,8.60161972,8.452500343,5882340
02/12/2016 23:59,8.455570221,7.41779995,8.455570221,7.759960175,18579800
03/12/2016 23:59,8.151169777,7.66824007,7.766329765,7.921339989,12112100
04/12/2016 23:59,7.947770119,7.44367981,7.903429985,7.44367981,8450790
05/12/2016 23:59,7.638860226,6.655499935,7.410590172,6.821660042,17344500
06/12/2016 23:59,7.922679901,5.978869915,6.804599762,7.868929863,50671200
07/12/2016 23:59,8.540840149,7.328440189,7.894830227,8.381480217,22229600
08/12/2016 23:59,8.861330032,8.230509758,8.383500099,8.230509758,16042700
09/12/2016 23:59,8.674090385,8.054329872,8.168140411,8.446009636,12916300
10/12/2016 23:59,8.528409958,8.016770363,8.438369751,8.125160217,8108370
11/12/2016 23:59,8.26856041,8.10299015,8.126409531,8.193619728,5545500
12/12/2016 23:59,8.606329918,8.16508007,8.192359924,8.522210121,9119700
13/12/2016 23:59,8.530890465,8.345720291,8.520400047,8.422849655,4486190
14/12/2016 23:59,8.518650055,8.248869896,8.451499939,8.265230179,7337220
15/12/2016 23:59,8.235329628,7.722410202,8.235329628,7.82847023,13184400
16/12/2016 23:59,7.934770107,7.804470062,7.859039783,7.858210087,5178610
17/12/2016 23:59,7.89910984,7.520569801,7.855690002,7.876589775,8502620
18/12/2016 23:59,7.932859898,7.719480038,7.860519886,7.865320206,5890020
19/12/2016 23:59,7.869430065,7.625189781,7.869430065,7.643819809,5894760
20/12/2016 23:59,7.745900154,7.57159996,7.633679867,7.660039902,6313550
21/12/2016 23:59,7.943600178,7.662859917,7.663660049,7.914400101,9393550
22/12/2016 23:59,7.905859947,7.501709938,7.899040222,7.585000038,16376700
23/12/2016 23:59,7.691740036,7.161139965,7.576950073,7.166150093,19613100
24/12/2016 23:59,7.40542984,7.152420044,7.152420044,7.265769958,7626020
25/12/2016 23:59,7.341660023,7.138860226,7.26485014,7.175079823,8671840
26/12/2016 23:59,7.333819866,7.047510147,7.132100105,7.274089813,5836810
27/12/2016 23:59,7.322579861,7.090469837,7.276370049,7.170820236,8778610
28/12/2016 23:59,7.624060154,7.082250118,7.1489501,7.52011013,17453300
29/12/2016 23:59,8.527409554,7.539130211,7.539130211,8.28415966,27543800
30/12/2016 23:59,8.466090202,8.054679871,8.289879799,8.15997982,13909900
31/12/2016 23:59,8.158559799,7.909379959,8.15114975,7.969099998,9066800
01/01/2017 23:59,8.471229553,7.982309818,7.982309818,8.172570229,14731700
02/01/2017 23:59,8.436329842,8.054409981,8.170869827,8.378510475,14579600
03/01/2017 23:59,9.996800423,8.317170143,8.374580383,9.725250244,33625200
04/01/2017 23:59,11.27639961,9.559809685,9.709289551,11.25160027,41051200
05/01/2017 23:59,11.89089966,9.402680397,11.28680038,10.25440025,41557400
06/01/2017 23:59,10.62919998,9.627289772,10.28579998,10.25469971,29471800
07/01/2017 23:59,10.28040028,9.585849762,10.24090004,9.867190361,23153600
08/01/2017 23:59,10.39480019,9.828900337,9.872579575,10.28979969,16676600
09/01/2017 23:59,10.78380013,10.13659954,10.31379986,10.32559967,25718300
10/01/2017 23:59,10.68980026,10.28979969,10.36950016,10.54959965,10879700
11/01/2017 23:59,10.66390038,9.456800461,10.54150009,9.717760086,26823500
12/01/2017 23:59,10.08399963,9.175580025,9.721389771,9.861330032,30453800
13/01/2017 23:59,9.853819847,9.514380455,9.827219963,9.769499779,25066600
14/01/2017 23:59,9.890839577,9.443980217,9.786450386,9.646659851,20085800
15/01/2017 23:59,9.999620438,9.597410202,9.829199791,9.904259682,14837900
16/01/2017 23:59,9.925919533,9.583569527,9.883529663,9.636500359,14937400
17/01/2017 23:59,10.6104002,9.54461956,9.639619827,10.30230045,18391900
18/01/2017 23:59,10.51679993,9.935290337,10.29640007,10.22780037,10788200
19/01/2017 23:59,10.44400024,10.17889977,10.24050045,10.39719963,8347550
20/01/2017 23:59,10.76270008,10.35210037,10.38679981,10.60060024,10992800
21/01/2017 23:59,10.97780037,10.57999992,10.59549999,10.90919971,11937600
22/01/2017 23:59,10.97179985,10.57629967,10.91009998,10.70320034,8678620
23/01/2017 23:59,10.84469986,10.66899967,10.7098999,10.82079983,7267210
24/01/2017 23:59,10.77229977,10.57129955,10.72789955,10.63249969,8327330
25/01/2017 23:59,10.61849976,10.48400021,10.61849976,10.57050037,6751450
26/01/2017 23:59,10.66769981,10.51350021,10.56719971,10.58909988,8465020
27/01/2017 23:59,10.60700035,10.44229984,10.58409977,10.53730011,7189170
28/01/2017 23:59,10.58320045,10.42930031,10.53829956,10.56499958,6580700
29/01/2017 23:59,10.56970024,10.45170021,10.56169987,10.48400021,4689950
30/01/2017 23:59,10.71399975,10.46650028,10.49380016,10.57120037,8042180
31/01/2017 23:59,10.74870014,10.54500008,10.5642004,10.72749996,11648700
01/02/2017 23:59,10.84720039,10.55659962,10.74129963,10.73209953,12852200
02/02/2017 23:59,10.88809967,10.55189991,10.73550034,10.82139969,10172500
03/02/2017 23:59,11.11450005,10.75500011,10.8125,11.11450005,12897800
04/02/2017 23:59,11.50150013,11.12870026,11.12870026,11.43350029,14139500
05/02/2017 23:59,11.4861002,11.31690025,11.44219971,11.35299969,5942960
06/02/2017 23:59,11.47539997,11.34459972,11.35389996,11.38939953,5695440
07/02/2017 23:59,11.60980034,11.41499996,11.42529964,11.5152998,7629640
08/02/2017 23:59,11.6303997,11.24339962,11.54020023,11.43120003,9688630
09/02/2017 23:59,11.59799957,10.67450047,11.43589973,11.03219986,18400300
10/02/2017 23:59,11.34469986,10.78120041,11.04500008,11.27890015,11914200
11/02/2017 23:59,11.43179989,11.24240017,11.29080009,11.3494997,7544520
12/02/2017 23:59,11.40130043,11.3039999,11.35330009,11.39920044,6264900
13/02/2017 23:59,11.39490032,11.17409992,11.38360023,11.26949978,7216520
14/02/2017 23:59,13.33069992,11.28639984,11.28639984,13.02519989,42911500
15/02/2017 23:59,13.03969955,12.63710022,13.03969955,12.91969967,18464700
16/02/2017 23:59,12.92099953,12.54469967,12.92099953,12.90369987,38002600
17/02/2017 23:59,12.90810013,12.66460037,12.89850044,12.67650032,11636500
18/02/2017 23:59,12.82579994,12.67879963,12.70839977,12.81019974,9370010
19/02/2017 23:59,12.8732996,12.71440029,12.81760025,12.7585001,7799740
20/02/2017 23:59,12.89669991,12.43010044,12.76519966,12.43010044,12994400
21/02/2017 23:59,12.77089977,12.21010017,12.34220028,12.66839981,15183300
22/02/2017 23:59,12.76249981,12.55259991,12.68719959,12.59969997,10360900
23/02/2017 23:59,13.20779991,12.56379986,12.59809971,13.11940002,14522300
24/02/2017 23:59,13.2322998,12.8828001,13.13430023,13.06919956,19574400
25/02/2017 23:59,13.72389984,12.98069954,13.06379986,13.54870033,18533900
26/02/2017 23:59,14.54310036,13.39529991,13.5177002,14.52000046,20307500
27/02/2017 23:59,15.67520046,14.27400017,14.50580025,15.39649963,31667000
28/02/2017 23:59,16.05940056,15.1232996,15.45069981,15.81719971,65478900
01/03/2017 23:59,17.37109947,15.55889988,15.84720039,17.34970093,44927500
02/03/2017 23:59,19.35300064,16.95400047,17.3553009,19.03019905,83627104
03/03/2017 23:59,20.66740036,18.41119957,19.0428009,19.45899963,95863400
04/03/2017 23:59,20.05500031,18.6189003,19.51709938,18.6189003,27341900
05/03/2017 23:59,19.42320061,18.2322998,18.50279999,19.3022995,26816300
06/03/2017 23:59,20.10230064,19.1147995,19.28230095,19.60569954,32432700
07/03/2017 23:59,19.62989998,18.64259911,19.57909966,18.8885994,37972200
08/03/2017 23:59,18.88249969,16.65130043,18.88249969,16.65130043,44304600
09/03/2017 23:59,17.87260056,16.36650085,16.64010048,17.75469971,31418400
10/03/2017 23:59,19.65880013,17.6772995,17.74090004,19.33230019,87506800
11/03/2017 23:59,21.58819962,19.00699997,19.37459946,21.47249985,69150096
12/03/2017 23:59,23.43770027,21.37949944,21.46489906,23.43770027,74628896
13/03/2017 23:59,30.60379982,23.50489998,23.50489998,28.59289932,255488000
14/03/2017 23:59,29.93289948,27.31529999,28.57189941,28.65460014,101797000
15/03/2017 23:59,35.05590057,28.43320084,28.64509964,35.05590057,170344000
16/03/2017 23:59,47.1697998,35.3572998,35.3572998,46.34579849,454417984
17/03/2017 23:59,55.11470032,38.20700073,45.92950058,46.82799911,497534016
18/03/2017 23:59,46.87419891,31.70210075,46.87419891,34.16019821,262180000
19/03/2017 23:59,46.99599838,35.34159851,35.52970123,44.74010086,239430000
20/03/2017 23:59,46.22890091,42.44469833,44.83359909,43.39020157,154700992
21/03/2017 23:59,44.26229858,42.37070084,43.50979996,43.14509964,91265400
22/03/2017 23:59,43.51869965,39.68780136,43.12250137,42.34209824,113952000
23/03/2017 23:59,44.75479889,41.30250168,42.56520081,43.67839813,100724000
24/03/2017 23:59,54.14479828,43.20569992,43.63800049,53.10749817,297046016
25/03/2017 23:59,53.57590103,48.31169891,53.57590103,51.25,223059008
26/03/2017 23:59,51.80289841,49.28390121,50.76990128,50.52159882,106859000
27/03/2017 23:59,52.46089935,48.92979813,51.31209946,49.66690063,118978000
28/03/2017 23:59,50.95629883,49.14509964,49.71039963,50.77489853,97745296
29/03/2017 23:59,53.86899948,50.54850006,50.56930161,53.12609863,144998000
30/03/2017 23:59,53.31399918,51.8667984,53.12450027,52.2057991,86885696
31/03/2017 23:59,51.7682991,47.38029861,51.75370026,50.03730011,151416000
01/04/2017 23:59,51.92829895,48.87530136,50.03369904,50.69950104,92461904
02/04/2017 23:59,51.2745018,45.42580032,50.73839951,48.74869919,134604000
03/04/2017 23:59,48.82120132,43.40969849,48.82120132,44.35639954,190512992
04/04/2017 23:59,45.73960114,41.72180176,43.92179871,44.64189911,157568000
05/04/2017 23:59,47.84339905,44.5381012,44.66109848,45.30400085,119733000
06/04/2017 23:59,45.64189911,40.90110016,45.22050095,43.24209976,147120000
07/04/2017 23:59,44.03749847,41.64599991,42.86510086,42.16260147,81474704
08/04/2017 23:59,45.20529938,41.73080063,41.79840088,44.30709839,74138800
09/04/2017 23:59,44.4905014,42.89279938,44.28039932,43.26699829,55143000
10/04/2017 23:59,44.13589859,42.41540146,43.27759933,43.43519974,44061500
11/04/2017 23:59,44.25279999,43.29970169,43.50139999,43.40719986,38303300
12/04/2017 23:59,47.23199844,43.11000061,43.46279907,46.28730011,88045696
13/04/2017 23:59,50.91379929,46.31060028,46.31060028,50.2193985,157200000
14/04/2017 23:59,50.05009842,46.76250076,49.97140121,47.57410049,91674400
15/04/2017 23:59,49.56999969,47.17539978,47.65370178,49.10150146,66207800
16/04/2017 23:59,49.14310074,48.18730164,49.03779984,48.71849823,31343800
17/04/2017 23:59,48.74539948,48.05179977,48.65969849,48.30459976,44013300
18/04/2017 23:59,51.03020096,48.29710007,48.31900024,50.70750046,78748496
19/04/2017 23:59,50.94800186,47.26050186,50.72900009,48.30530167,76281000
20/04/2017 23:59,49.98899841,48.13230133,48.13230133,49.67219925,79600896
21/04/2017 23:59,49.6617012,48.14030075,49.6432991,48.22439957,45048300
22/04/2017 23:59,48.74209976,48.17309952,48.18239975,48.5530014,37357600
23/04/2017 23:59,48.88560104,48.16809845,48.59249878,48.48929977,36234000
24/04/2017 23:59,50.1814003,48.86669922,48.86669922,50.03150177,55580600
25/04/2017 23:59,50.30360031,49.80690002,50.07460022,49.89120102,38264600
26/04/2017 23:59,53.4367981,49.90940094,49.90940094,52.72029877,104884000
27/04/2017 23:59,62.16770172,52.28860092,52.80569839,62.16770172,246775008
28/04/2017 23:59,70.84649658,62.1332016,62.22689819,70.15920258,346545984
29/04/2017 23:59,71.9048996,66.77890015,71.38960266,68.37689972,165448000
30/04/2017 23:59,79.02120209,68.34770203,68.54060364,79.02120209,229944992
01/05/2017 23:59,82.52390289,73.08660126,79.32160187,76.29699707,376841984
02/05/2017 23:59,79.353302,74.37680054,76.65339661,77.26380157,193772992
03/05/2017 23:59,80.09529877,75.76339722,77.2539978,79.71820068,141922000
04/05/2017 23:59,97.56189728,79.43109894,79.72039795,96.98139954,366847008
05/05/2017 23:59,103.2330017,92.22039795,96.73470306,94.39849854,331928000
06/05/2017 23:59,97.87590027,90.95010376,94.91210175,97.81349945,151462000
07/05/2017 23:59,98.2390976,89.86640167,97.86940002,94.00730133,183295008
08/05/2017 23:59,95.13690186,89.51460266,93.74700165,91.42040253,231344000
09/05/2017 23:59,93.05670166,80.38990021,91.22799683,91.16290283,363433984
10/05/2017 23:59,92.84690094,85.28630066,91.15110016,89.52490234,145602000
11/05/2017 23:59,102.5479965,88.47589874,89.77069855,89.87969971,132722000
12/05/2017 23:59,93.12310028,88.65540314,89.4285965,88.65540314,145824992
13/05/2017 23:59,93.81230164,86.66020203,88.69439697,90.83540344,88742200
14/05/2017 23:59,91.24829865,89.60600281,90.87159729,90.78649902,66046600
15/05/2017 23:59,95.43049622,86.82920074,90.78410339,92.41490173,170999008
16/05/2017 23:59,93.55509949,89.11759949,92.38770294,89.43800354,152284992
17/05/2017 23:59,91.26920319,84.43000031,89.25029755,89.86039734,183031008
18/05/2017 23:59,97.36859894,89.8404007,89.8404007,96.90630341,196236992
19/05/2017 23:59,133.5619965,97.05280304,97.05280304,129.5269928,626945024
20/05/2017 23:59,133.6410065,124.7020035,129.2220001,126.5210037,331455008
21/05/2017 23:59,159.026001,125.8889999,127.5370026,157.9369965,570361024
22/05/2017 23:59,201.7460022,152.473999,158.1730042,174.2610016,1188909952
23/05/2017 23:59,183.548996,169.9320068,170.8179932,181.9519958,530708992
24/05/2017 23:59,228.3739929,182.4470062,182.6490021,190.0460052,561014016
25/05/2017 23:59,210.9839935,170.5070038,189.848999,174.4459991,943636992
26/05/2017 23:59,193.6880035,150.2779999,175.2169952,160.4029999,792457984
27/05/2017 23:59,166.9519958,120.4430008,159.8170013,157.7579956,1217059968
28/05/2017 23:59,179.9349976,157.6040039,158.8170013,170.5110016,717971008
29/05/2017 23:59,197.1260071,164.5299988,170.1349945,194.9089966,718828032
30/05/2017 23:59,233.7100067,189.2929993,195.6130066,231.9109955,1586669952
31/05/2017 23:59,236.9649963,215.5679932,231.5780029,230.6690063,1271600000
01/06/2017 23:59,236.220993,214.4799957,230.8860016,222.2389984,812924032
02/06/2017 23:59,229.4109955,219.5839996,222.2859955,223.7749939,469532000
03/06/2017 23:59,225.9730072,219.4190063,223.4640045,224.3760071,427896000
04/06/2017 23:59,250.4100037,223.9810028,224.1170044,245.3320007,753820032
05/06/2017 23:59,249.4689941,243.048996,245.2619934,248.4640045,435660000
06/06/2017 23:59,267.5140076,246.8390045,248.598999,264.4660034,741553024
07/06/2017 23:59,264.6740112,254.0399933,264.2600098,258.0710144,461648992
08/06/2017 23:59,262.2520142,253.9750061,257.9909973,261.6659851,385494016
09/06/2017 23:59,282.7609863,261.7489929,261.7489929,281.7369995,557985984
10/06/2017 23:59,350.2609863,282.0140076,282.0140076,337.6679993,1611629952
11/06/2017 23:59,353.0109863,318.17099,338.7940063,340.6090088,1373219968
12/06/2017 23:59,414.756012,341.1640015,341.1640015,401.4899902,2882650112
13/06/2017 23:59,411.178009,370.0570068,395.6860046,397.5369873,1717379968
14/06/2017 23:59,399.3240051,342.2149963,397.5889893,359.053009,1272579968
15/06/2017 23:59,364.4389954,300.7000122,358.5069885,361.9330139,2463450112
16/06/2017 23:59,373.0549927,341.4169922,361.1820068,370.2269897,1096280064
17/06/2017 23:59,379.4140015,364.0020142,369.8829956,379.4140015,904652992
18/06/2017 23:59,390.5809937,368.8439941,379.5190125,371.4580078,904702976
19/06/2017 23:59,377.1149902,369.7630005,371.8640137,370.0559998,685171968
20/06/2017 23:59,377.9689941,350.9419861,370.3269958,359.0050049,1020390016
21/06/2017 23:59,361.3429871,319.4790039,359.5400085,336.8720093,1420130048
22/06/2017 23:59,342.0270081,330.6220093,337.7330017,336.3710022,925766976
23/06/2017 23:59,348.006012,334.9899902,336.4849854,341.7390137,593206976
24/06/2017 23:59,343.6210022,322.0870056,341.625,323.6960144,673585024
25/06/2017 23:59,332.7919922,284.6459961,323.4660034,303.2479858,1186880000
26/06/2017 23:59,311.4580078,238.6490021,302.9549866,272.6919861,2081810048
27/06/2017 23:59,293.0880127,227.1369934,272.6919861,293.0880127,1973869952
28/06/2017 23:59,333.1040039,276.4140015,293.0419922,327.927002,2056550016
29/06/2017 23:59,330.7080078,297.3729858,328.3659973,302.8829956,1508579968
30/06/2017 23:59,315.1719971,288.4429932,303.1520081,294.9159851,1011800000
01/07/2017 23:59,293.7479858,268.6170044,293.3529968,274.6010132,1089200000
02/07/2017 23:59,295.5090027,262.519989,275.1229858,287.9869995,1123330048
03/07/2017 23:59,291.1040039,281.1759949,288.4140015,282.8980103,851408000
04/07/2017 23:59,287.3880005,273.1109924,282.1910095,273.303009,687691008
05/07/2017 23:59,275.125,261.446991,273.098999,268.7739868,790256000
06/07/2017 23:59,278.4760132,265.5119934,268.8580017,270.5490112,623080000
07/07/2017 23:59,273.9429932,244.173996,270.3500061,245.9909973,687251968
08/07/2017 23:59,273.4769897,236.5509949,245.8899994,251.6970062,754958016
09/07/2017 23:59,255.1049957,242.1369934,251.8220062,242.1369934,505118016
10/07/2017 23:59,243.0709991,196.9649963,243.0110016,215.3569946,937219008
11/07/2017 23:59,220.2910004,183.3919983,211.5249939,197.404007,1440950016
12/07/2017 23:59,230.7740021,189.5890045,197.1519928,230.7740021,1241190016
13/07/2017 23:59,231.8119965,200.0650024,231.8119965,209.7330017,828489024
14/07/2017 23:59,211.1009979,187.3739929,209.529007,199.6620026,749382016
15/07/2017 23:59,200.1609955,170.6549988,199.7089996,170.6549988,810451968
16/07/2017 23:59,172.0140076,133.7230072,169.5740051,157.3630066,1516889984
17/07/2017 23:59,194.753006,158.0440063,159.9909973,193.423996,1669500032
18/07/2017 23:59,267.9859924,182.0590057,195.0269928,234.3910065,2709260032
19/07/2017 23:59,245.651001,191.7449951,234.9409943,199.7030029,2328790016
20/07/2017 23:59,233.904007,203.2160034,205.4219971,227.2649994,2224999936
21/07/2017 23:59,235.1179962,213.0099945,226.0610046,218.3049927,1006129984
22/07/2017 23:59,232.6959991,216.8679962,217.8600006,229.4759979,618259968
23/07/2017 23:59,231.6799927,217.7220001,229.1230011,225.951004,649614976
24/07/2017 23:59,227.5379944,222.4530029,226.2850037,224.7109985,431691008
25/07/2017 23:59,225.3240051,195.8450012,224.3730011,206.7100067,1095760000
26/07/2017 23:59,210.7669983,194.7839966,207.0859985,203.9530029,717692032
